id,regiao,categoria,taxa_classe1,taxa_classe2,taxa_classe3,taxa_classe4,taxa_classe5,taxa_classe6,taxa_classe_alvo,validade,segmento,atividade,sub_categoria,tipo,produto,marca,classe
1737474,SÃO PAULO CAPITAL,categoria 14,0.6668797607130941,0.7018231445731444,0.7236105927355928,0.7214546153296154,0.707988762572096,0.5826476238142912,0.5545534760951434,180,segmento 5,atividade 4,sub_categoria 23,tipo 4,produto 23,marca 4,classe3 
1737474,SÃO PAULO INTERIOR,categoria 14,0.7005060064891533,0.7130477167296811,0.7479927466280536,0.7479927466280536,0.53862388383879,0.5504959643901006,0.4847102673423968,180,segmento 5,atividade 4,sub_categoria 23,tipo 4,produto 23,marca 4,classe3 
1737474,SÃO PAULO INTERIOR,categoria 14,0.7005060064891533,0.7130477167296811,0.7479927466280536,0.7479927466280536,0.53862388383879,0.5504959643901006,0.4847102673423968,180,segmento 5,atividade 4,sub_categoria 23,tipo 4,produto 23,marca 4,classe4 
1737477,CENTRO NORTE,categoria 14,0.25290598290598243,0.3243731784367677,0.31882533635392063,0.449537071441076,0.392130658702349,0.39734021065723935,0.40516270671819454,180,segmento 5,atividade 4,sub_categoria 44,tipo 4,produto 44,marca 4,classe4 
1737477,NORDESTE,categoria 14,0.7962438502986999,0.8175854418023507,0.8096583401663353,0.7923193744875251,0.7698393268517434,0.8047598688063723,0.7589443696068096,180,segmento 5,atividade 4,sub_categoria 44,tipo 4,produto 44,marca 4,classe2 
1737477,SUDESTE,categoria 14,0.4089824990085648,0.4775409912384201,0.5004225584207973,0.4922595541126713,0.5314700537222552,0.5784995184456261,0.5473450614197354,180,segmento 5,atividade 4,sub_categoria 44,tipo 4,produto 44,marca 4,classe7 
1737477,SUL,categoria 14,0.8090443458047579,0.7853512561442515,0.8045080006167961,0.7717208965968212,0.7240388597853255,0.7447990969053836,0.7423510161875916,180,segmento 5,atividade 4,sub_categoria 44,tipo 4,produto 44,marca 4,classe1 
1737477,SÃO PAULO CAPITAL,categoria 14,0.6037473455298752,0.5955831335597047,0.5840607671151141,0.5920363443495895,0.5920686221439011,0.558689824003926,0.5502317124134608,180,segmento 5,atividade 4,sub_categoria 44,tipo 4,produto 44,marca 4,classe1 
1737477,SÃO PAULO INTERIOR,categoria 14,0.5697007148008144,0.5529062715450634,0.5932564209241691,0.5932564209241691,0.5962509767095386,0.607829232341963,0.5704852641672418,180,segmento 5,atividade 4,sub_categoria 44,tipo 4,produto 44,marca 4,classe7 
1737537,OUTRO,categoria 6,0.6881155690156266,0.5682639220568043,0.5682639220568043,0.5682639220568043,0.5960358453808028,0.5973198285969559,0.5844176732735371,90,segmento 1,atividade 3,sub_categoria 6,tipo 3,produto 6,marca 9,classe1 
1737606,CENTRO NORTE,categoria 14,0.35044115487806515,0.6647904480958928,0.6640787271246846,0.6653584099737042,0.7875704579734912,0.7875705113659122,0.5726454075843934,180,segmento 5,atividade 4,sub_categoria 23,tipo 4,produto 23,marca 4,classe7 
1737606,NORDESTE,categoria 14,0.471583421421021,0.4828205653801103,0.6086454946718853,0.6210645301831274,0.6404101934119935,0.4651413378853244,0.4035488600977061,180,segmento 5,atividade 4,sub_categoria 23,tipo 4,produto 23,marca 4,classe5 
1737606,SUL,categoria 14,0.3400575464973111,0.3094046093134467,0.2646301054950905,0.32280153757473873,0.337728168519283,0.14417858787335136,0.13994578241339195,180,segmento 5,atividade 4,sub_categoria 23,tipo 4,produto 23,marca 4,classe1 
1737606,SÃO PAULO CAPITAL,categoria 14,0.34326713990062685,0.3719732822784133,0.4349832224878944,0.4331104560211034,0.4160214132147667,0.1514568047235375,0.11430610563661305,180,segmento 5,atividade 4,sub_categoria 23,tipo 4,produto 23,marca 4,classe3 
1737606,SÃO PAULO INTERIOR,categoria 14,0.4956510333510735,0.4585401365974838,0.4827591360652855,0.4827591360652855,0.4616342691147776,0.4024856306546035,0.3509945893205607,180,segmento 5,atividade 4,sub_categoria 23,tipo 4,produto 23,marca 4,classe1 
1737612,NORDESTE,categoria 14,0.7521983484909691,0.7455934405467666,0.7813432758689709,0.7786308123983273,0.7498258309405011,0.7586113276487649,0.7496099629156523,180,segmento 5,atividade 4,sub_categoria 44,tipo 4,produto 44,marca 4,classe3 
1737612,SUDESTE,categoria 14,0.6412885818296268,0.6409073686376758,0.6472130493759989,0.6496020947760394,0.6476293548415297,0.6791305482343903,0.6433412377256069,180,segmento 5,atividade 4,sub_categoria 44,tipo 4,produto 44,marca 4,classe7 
1737612,SUL,categoria 14,0.6155816080408709,0.6962946681925135,0.6700650379953587,0.7130622124520589,0.6575956723152494,0.5141564291616347,0.5191351949262022,180,segmento 5,atividade 4,sub_categoria 44,tipo 4,produto 44,marca 4,classe4 
1737612,SÃO PAULO CAPITAL,categoria 14,0.5245782226704051,0.6436164194133001,0.6665598120175215,0.6639414035286564,0.6471566728841123,0.4527221313822597,0.4652416999455884,180,segmento 5,atividade 4,sub_categoria 44,tipo 4,produto 44,marca 4,classe3 
1737612,SÃO PAULO INTERIOR,categoria 14,0.7950434689898866,0.7927534218756345,0.8101608078469598,0.8101608078469598,0.6488783457211321,0.6286067889200275,0.5745967060639288,180,segmento 5,atividade 4,sub_categoria 44,tipo 4,produto 44,marca 4,classe3 
1737612,SÃO PAULO INTERIOR,categoria 14,0.7950434689898866,0.7927534218756345,0.8101608078469598,0.8101608078469598,0.6488783457211321,0.6286067889200275,0.5745967060639288,180,segmento 5,atividade 4,sub_categoria 44,tipo 4,produto 44,marca 4,classe4 
1738014,SÃO PAULO CAPITAL,categoria 32,0.8681232739546827,0.8672352185920316,0.5629482334447693,0.5629482334447693,0.5352913349160462,0.5352909311627556,0.5454659851311122,120,segmento 1,atividade 1,sub_categoria 85,tipo 1,produto 85,marca 1,classe1 
1755702,SUDESTE,categoria 27,0.9429388020833332,0.9005382908950618,0.9016067226080248,0.8971369116512345,0.8587403549382716,0.8587403549382716,0.5278163097993828,60,segmento 2,atividade 2,sub_categoria 86,tipo 2,produto 86,marca 1,classe1 
1755702,SUL,categoria 27,0.5864631192473433,0.250499477320823,0.250499477320823,0.250499477320823,0.19589174166900392,0.1958918691517312,-0.6170983656714504,60,segmento 2,atividade 2,sub_categoria 86,tipo 2,produto 86,marca 1,classe1 
1755702,SÃO PAULO CAPITAL,categoria 27,0.6215778266579477,0.6990832986548348,0.4860164132884405,0.4881102560083877,0.5021653569903749,0.5600201720774134,0.5905554955062072,60,segmento 2,atividade 2,sub_categoria 86,tipo 2,produto 86,marca 1,classe2 
1755702,SÃO PAULO INTERIOR,categoria 27,0.5521272257106112,0.8659790031842538,0.5190652875112624,0.5190652875112624,0.33682767893372223,0.3368277133209082,0.6136305990935542,60,segmento 2,atividade 2,sub_categoria 86,tipo 2,produto 86,marca 1,classe2 
1760829,SUDESTE,categoria 27,0.8500812445334207,0.7779323828230392,0.7816672939247359,0.7816672939247359,0.7722110349421485,0.4648608097546189,0.5249096172011223,60,segmento 1,atividade 2,sub_categoria 87,tipo 2,produto 87,marca 1,classe1 
1760829,SUL,categoria 27,0.37331891825539393,-0.22507601506864905,-0.22507601506864905,-0.22507601506864905,-0.08916845403680163,-0.08916845403680163,-0.7969868505957621,60,segmento 1,atividade 2,sub_categoria 87,tipo 2,produto 87,marca 1,classe1 
1760829,SÃO PAULO CAPITAL,categoria 27,0.4176783113205056,0.7100351337059734,0.5508396079818072,0.5538796537330201,0.5558096857060374,0.4822860034749059,0.6557327725040403,60,segmento 1,atividade 2,sub_categoria 87,tipo 2,produto 87,marca 1,classe2 
1760829,SÃO PAULO INTERIOR,categoria 27,0.4995271832164594,0.8062649502751202,0.6432661314791583,0.6432661314791583,0.5170401207170785,0.4437105471500822,0.507308699984055,60,segmento 1,atividade 2,sub_categoria 87,tipo 2,produto 87,marca 1,classe2 
1763163,SÃO PAULO CAPITAL,categoria 10,-0.09994396695119212,-0.13922910850853354,-0.07472293198116131,-0.07237778223582557,-0.07424485876338571,-0.070633274072043,-0.0706333369598644,60,segmento 2,atividade 2,sub_categoria 88,tipo 2,produto 88,marca 2,classe7 
1764012,SÃO PAULO CAPITAL,categoria 10,0.0913648038260555,0.055204069641908604,0.09028001363802407,0.09243865349404856,0.09072000777992427,0.0940442471677646,0.09404418928141513,60,segmento 2,atividade 2,sub_categoria 88,tipo 2,produto 88,marca 2,classe7 
1764021,SÃO PAULO CAPITAL,categoria 10,0.11473983746833805,0.07890111844501957,0.1072862146416187,0.10942563158151353,0.10772217584743904,0.1110168699029569,0.1110168125320915,60,segmento 2,atividade 2,sub_categoria 88,tipo 2,produto 88,marca 2,classe1 
1765470,OUTRO,categoria 26,0.7723375217249152,0.7565147720037606,0.7565147720037606,0.7565147720037606,0.6791078466248358,0.615879051315384,0.5106739496560775,90,segmento 3,atividade 1,sub_categoria 38,tipo 1,produto 38,marca 9,classe1 
1765485,OUTRO,categoria 11,0.7267003229883443,0.4674427982961194,0.4674427982961194,0.4674427982961194,0.7069832654589712,0.4217477414220852,0.2499521602771149,180,segmento 3,atividade 1,sub_categoria 11,tipo 1,produto 11,marca 9,classe1 
1765491,OUTRO,categoria 11,0.9785932681260674,0.9006576866946127,0.9006576866946127,0.9006576866946127,0.7997924980593082,0.7138172581897221,0.4984227045489836,180,segmento 3,atividade 1,sub_categoria 11,tipo 1,produto 11,marca 9,classe1 
1765497,OUTRO,categoria 11,0.8430919270510113,0.8435496036055603,0.8435496036055603,0.8435496036055603,0.6028853326300108,0.5798975269951603,0.40609447659385256,180,segmento 3,atividade 1,sub_categoria 11,tipo 1,produto 11,marca 9,classe3 
1765497,OUTRO,categoria 11,0.8430919270510113,0.8435496036055603,0.8435496036055603,0.8435496036055603,0.6028853326300108,0.5798975269951603,0.40609447659385256,180,segmento 3,atividade 1,sub_categoria 11,tipo 1,produto 11,marca 9,classe4 
1765497,OUTRO,categoria 11,0.8430919270510113,0.8435496036055603,0.8435496036055603,0.8435496036055603,0.6028853326300108,0.5798975269951603,0.40609447659385256,180,segmento 3,atividade 1,sub_categoria 11,tipo 1,produto 11,marca 9,classe2 
1766235,SUL,categoria 20,0.5726293137733944,0.5173948615388112,0.1655766848857425,0.18069244798472808,0.2827984273263414,0.2871950103973734,0.3166788348124501,90,segmento 2,atividade 2,sub_categoria 29,tipo 2,produto 29,marca 1,classe1 
1766346,CENTRO NORTE,categoria 6,0.7522873102448773,0.6802594810379243,0.4596387540610516,0.4607172099626191,0.22030546150039776,0.2173860820605772,0.18534022020953467,90,segmento 2,atividade 3,sub_categoria 6,tipo 3,produto 6,marca 2,classe1 
1766346,NORDESTE,categoria 6,0.7246305504688042,0.6946213823637691,0.6007883135946138,0.5912485954989022,0.3617319948935931,0.3768718951560842,0.3321309807840336,90,segmento 2,atividade 3,sub_categoria 6,tipo 3,produto 6,marca 2,classe1 
1766346,SUDESTE,categoria 6,0.5985546412764253,0.6595339467098429,0.5430793508369864,0.5430793601486288,0.642766669609146,0.6895935635692794,0.6683291244709593,90,segmento 2,atividade 3,sub_categoria 6,tipo 3,produto 6,marca 2,classe7 
1766346,SUL,categoria 6,0.6059699457194047,0.8696737298980508,0.8696737298980508,0.8696737298980508,0.4770114613104126,0.498232828029689,0.6828207114063913,90,segmento 2,atividade 3,sub_categoria 6,tipo 3,produto 6,marca 2,classe3 
1766346,SUL,categoria 6,0.6059699457194047,0.8696737298980508,0.8696737298980508,0.8696737298980508,0.4770114613104126,0.498232828029689,0.6828207114063913,90,segmento 2,atividade 3,sub_categoria 6,tipo 3,produto 6,marca 2,classe4 
1766346,SUL,categoria 6,0.6059699457194047,0.8696737298980508,0.8696737298980508,0.8696737298980508,0.4770114613104126,0.498232828029689,0.6828207114063913,90,segmento 2,atividade 3,sub_categoria 6,tipo 3,produto 6,marca 2,classe2 
1766346,SÃO PAULO CAPITAL,categoria 6,0.4831755127539916,0.7253877077612386,0.7122368609239047,0.7122368609239047,0.4487246801801184,0.6282709569814415,0.5379766071504261,90,segmento 2,atividade 3,sub_categoria 6,tipo 3,produto 6,marca 2,classe2 
1766346,SÃO PAULO INTERIOR,categoria 6,0.4318499359642592,0.7391593328369328,0.354647425167536,0.2862106805658976,0.4348197319434107,0.5417553655994051,0.5264521906180196,90,segmento 2,atividade 3,sub_categoria 6,tipo 3,produto 6,marca 2,classe2 
1772454,CENTRO NORTE,categoria 32,0.11208632019115894,0.08928763440860288,0.10859244324970208,0.10859244324970208,0.11142547789725367,0.037103494623656696,-0.03099686379928257,180,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 11,marca 1,classe1 
1772454,NORDESTE,categoria 32,0.15166802183761285,0.1475037751190612,0.1475037751190612,0.1475037751190612,0.1475037751190612,0.16638982460216034,-0.5092223254733421,180,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 11,marca 1,classe7 
1772454,SUDESTE,categoria 32,0.5157261044017161,0.5257596734466868,0.5369032059431114,0.5357399094231685,0.5328824686159225,0.5815430835849358,0.30499324646432546,180,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 11,marca 1,classe7 
1772454,SUL,categoria 32,0.5051403618215846,0.5094806612601372,0.5094806612601372,0.5094806612601372,0.6456659388646289,0.7030692451653151,0.6324641297567062,180,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 11,marca 1,classe7 
1772454,SÃO PAULO CAPITAL,categoria 32,0.5470193222571911,0.5857719754080364,0.4397006513942767,0.4397006513942767,0.37537491766083575,0.2622893947156554,0.006397387103857177,180,segmento 1,atividade 1,sub_categoria 55,tipo 1,produto 11,marca 1,classe2 
1776870,SÃO PAULO CAPITAL,categoria 7,0.8540305644564948,0.8539251910278529,0.7760820803549422,0.8296573001396761,0.8296573001396761,0.5914348040423963,0.2964244104839371,120,segmento 1,atividade 1,sub_categoria 15,tipo 1,produto 15,marca 1,classe1 
1781475,SÃO PAULO CAPITAL,categoria 21,0.6789220984594455,0.7415233619437063,0.7412656855020959,0.7412656855020959,0.7901366559378541,0.58131381958228,0.5467511907636737,60,segmento 2,atividade 3,sub_categoria 30,tipo 3,produto 30,marca 2,classe5 
1817358,CENTRO NORTE,categoria 5,0.8822602313402101,0.8996394360747095,0.8860682150620817,0.8675802953291886,0.8621888692565814,0.8689282406127119,0.8788105350922687,120,segmento 5,atividade 1,sub_categoria 89,tipo 1,produto 89,marca 2,classe2 
1817358,SUDESTE,categoria 5,0.8677613757173269,0.8648878726744924,0.8535963690674929,0.8606872360673742,0.8560847772043659,0.8493547138672892,0.8413056594246682,120,segmento 5,atividade 1,sub_categoria 89,tipo 1,produto 89,marca 2,classe1 
1817358,SUL,categoria 5,0.8240943913670553,0.8270840163248072,0.8395473124052903,0.8395473124052903,0.8236767177637327,0.7870637524118267,0.7846366882889501,120,segmento 5,atividade 1,sub_categoria 89,tipo 1,produto 89,marca 2,classe3 
1817358,SUL,categoria 5,0.8240943913670553,0.8270840163248072,0.8395473124052903,0.8395473124052903,0.8236767177637327,0.7870637524118267,0.7846366882889501,120,segmento 5,atividade 1,sub_categoria 89,tipo 1,produto 89,marca 2,classe4 
1817358,SÃO PAULO CAPITAL,categoria 5,0.4273981787295725,0.3994402143002452,0.3856999358739017,0.3856999358739017,0.3728258268801712,0.3616655467722427,0.31694963696039197,120,segmento 5,atividade 1,sub_categoria 89,tipo 1,produto 89,marca 2,classe1 
1817358,SÃO PAULO INTERIOR,categoria 5,0.41705081197866606,0.389373699748785,0.2849666292525204,0.2849666292525204,0.3963152995952219,0.37361233034319175,0.28033356395756004,120,segmento 5,atividade 1,sub_categoria 89,tipo 1,produto 89,marca 2,classe1 
1817382,CENTRO NORTE,categoria 5,0.8592594330268292,0.8773682914093375,0.8805829184126778,0.8946118696358112,0.8829185069715716,0.8814156909675358,0.8690999978985303,120,segmento 3,atividade 1,sub_categoria 12,tipo 1,produto 12,marca 2,classe4 
1817382,NORDESTE,categoria 5,0.8267531711433891,0.824318738873402,0.8288239042595864,0.8326178315217677,0.8270958666679378,0.8228444597337872,0.8083362270487674,120,segmento 3,atividade 1,sub_categoria 12,tipo 1,produto 12,marca 2,classe4 
1817382,SUDESTE,categoria 5,0.7698327414878272,0.7909233993024546,0.8521371310910677,0.8113249096849409,0.7669287919415807,0.7408566184448689,0.7906074015692379,120,segmento 3,atividade 1,sub_categoria 12,tipo 1,produto 12,marca 2,classe3 
1817382,SÃO PAULO CAPITAL,categoria 5,0.7560251450166218,0.7571636947616013,0.7416609130996438,0.7416609130996438,0.7457982809434259,0.735746680567984,0.7375441316142728,120,segmento 3,atividade 1,sub_categoria 12,tipo 1,produto 12,marca 2,classe2 
1817382,SÃO PAULO INTERIOR,categoria 5,0.8475627236854866,0.8499453898216008,0.905330302789961,0.905330302789961,0.9001811777681726,0.8586059327421188,0.8773725114735075,120,segmento 3,atividade 1,sub_categoria 12,tipo 1,produto 12,marca 2,classe3 
1817382,SÃO PAULO INTERIOR,categoria 5,0.8475627236854866,0.8499453898216008,0.905330302789961,0.905330302789961,0.9001811777681726,0.8586059327421188,0.8773725114735075,120,segmento 3,atividade 1,sub_categoria 12,tipo 1,produto 12,marca 2,classe4 
1893081,CENTRO NORTE,categoria 27,0.8708176767157115,0.8667944404431183,0.8805372637788523,0.8791535823301436,0.2620666735260827,0.5455551325582193,0.8584257639674864,60,segmento 2,atividade 2,sub_categoria 74,tipo 2,produto 74,marca 2,classe3 
1893081,NORDESTE,categoria 27,0.8386382034001996,0.8492391091990884,0.8304152367608318,0.8791421650369525,0.9054573495022054,0.9021001114981204,0.9004538072167899,60,segmento 2,atividade 2,sub_categoria 74,tipo 2,produto 74,marca 2,classe5 
1893081,SUDESTE,categoria 27,0.8709826717412645,0.8474848089276183,0.8605328878709078,0.8602719616994161,0.8656782268758505,0.853918080837653,0.8527305974133329,60,segmento 2,atividade 2,sub_categoria 74,tipo 2,produto 74,marca 2,classe1 
1893081,SUL,categoria 27,0.8000416609424372,0.7225145967852731,0.7011870792691304,0.7011870792691304,0.7672583802720154,0.7774466959747219,0.7450734991070203,60,segmento 2,atividade 2,sub_categoria 74,tipo 2,produto 74,marca 2,classe1 
1893081,SÃO PAULO CAPITAL,categoria 27,0.8272385630468351,0.8334538342768913,0.8059581266083378,0.8058571775604737,0.817706062789501,0.8068744004117344,0.794089840452908,60,segmento 2,atividade 2,sub_categoria 74,tipo 2,produto 74,marca 2,classe2 
1922253,SUL,categoria 9,0.4318123059294602,0.9438088450590336,0.9438088450590336,0.9438088450590336,0.9268948598009272,0.8202241857396105,0.8622925843253538,120,segmento 1,atividade 1,sub_categoria 9,tipo 1,produto 9,marca 2,classe3 
1922253,SUL,categoria 9,0.4318123059294602,0.9438088450590336,0.9438088450590336,0.9438088450590336,0.9268948598009272,0.8202241857396105,0.8622925843253538,120,segmento 1,atividade 1,sub_categoria 9,tipo 1,produto 9,marca 2,classe4 
1922253,SUL,categoria 9,0.4318123059294602,0.9438088450590336,0.9438088450590336,0.9438088450590336,0.9268948598009272,0.8202241857396105,0.8622925843253538,120,segmento 1,atividade 1,sub_categoria 9,tipo 1,produto 9,marca 2,classe2 
1925169,SUL,categoria 9,0.5946671136352176,0.7153492088096379,0.7153492088096379,0.7153492088096379,0.7063904948838287,0.5874497767336064,0.5436888015702416,120,segmento 1,atividade 1,sub_categoria 9,tipo 1,produto 9,marca 2,classe3 
1925169,SUL,categoria 9,0.5946671136352176,0.7153492088096379,0.7153492088096379,0.7153492088096379,0.7063904948838287,0.5874497767336064,0.5436888015702416,120,segmento 1,atividade 1,sub_categoria 9,tipo 1,produto 9,marca 2,classe4 
1925169,SUL,categoria 9,0.5946671136352176,0.7153492088096379,0.7153492088096379,0.7153492088096379,0.7063904948838287,0.5874497767336064,0.5436888015702416,120,segmento 1,atividade 1,sub_categoria 9,tipo 1,produto 9,marca 2,classe2 
1925877,SUL,categoria 9,0.5108902887468356,0.9112698748656988,0.9112698748656988,0.9112698748656988,0.9120185825040822,0.8098399906993002,0.7988260556582849,120,segmento 1,atividade 1,sub_categoria 9,tipo 1,produto 9,marca 2,classe5 
1988775,CENTRO NORTE,categoria 8,0.7176753489159908,0.7059661852000569,0.7095982084423579,0.7317433469968713,0.5945435953823177,0.5763101536371144,0.6826684563621563,120,segmento 5,atividade 2,sub_categoria 8,tipo 2,produto 8,marca 2,classe4 
1988775,NORDESTE,categoria 8,0.2512853253036853,0.2437232242124767,0.279211112826848,0.30814623224212523,0.3057129503808941,0.2828763176858148,0.2840399114679848,120,segmento 5,atividade 2,sub_categoria 8,tipo 2,produto 8,marca 2,classe4 
1988775,SUDESTE,categoria 8,0.3907795007324701,0.3764545888268599,0.4340651047234431,0.4440299105198562,0.4197158510511946,0.4441067981153741,0.4405902779427488,120,segmento 5,atividade 2,sub_categoria 8,tipo 2,produto 8,marca 2,classe7 
1988775,SUL,categoria 8,0.6976304338792241,0.6808168905007461,0.6898135622674302,0.6898135622674302,0.68606384465726,0.6809176403921351,0.6877801326004425,120,segmento 5,atividade 2,sub_categoria 8,tipo 2,produto 8,marca 2,classe1 
1988775,SÃO PAULO CAPITAL,categoria 8,0.5631538807649046,0.5595003791192767,0.5118807732366787,0.5118807732366787,0.5142478606840812,0.5120750156230474,0.5104413781610633,120,segmento 5,atividade 2,sub_categoria 8,tipo 2,produto 8,marca 2,classe1 
1988775,SÃO PAULO INTERIOR,categoria 8,-0.09016715513872596,-0.08949395271590488,0.0013243747557659669,0.0013243747557659669,-0.044991393122313365,-0.04707048651817014,-0.048216314966782026,120,segmento 5,atividade 2,sub_categoria 8,tipo 2,produto 8,marca 2,classe3 
1988775,SÃO PAULO INTERIOR,categoria 8,-0.09016715513872596,-0.08949395271590488,0.0013243747557659669,0.0013243747557659669,-0.044991393122313365,-0.04707048651817014,-0.048216314966782026,120,segmento 5,atividade 2,sub_categoria 8,tipo 2,produto 8,marca 2,classe4 
1998633,CENTRO NORTE,categoria 8,0.7029758509036146,0.6986043298192772,0.6636131325301207,0.6824583960843373,0.5482062123493976,0.5438422138554226,0.6906242394578315,120,segmento 5,atividade 2,sub_categoria 90,tipo 2,produto 90,marca 2,classe1 
1998633,NORDESTE,categoria 8,0.6756384379439924,0.6711955756795158,0.6869540014074969,0.6904773485944949,0.688651323179881,0.684857971611053,0.6854092350387064,120,segmento 5,atividade 2,sub_categoria 90,tipo 2,produto 90,marca 2,classe4 
1998633,SUDESTE,categoria 8,0.6069843997943813,0.5999924859754604,0.6084769595243948,0.6115791207563199,0.6169505531591538,0.6156633842165254,0.6165723040475606,120,segmento 5,atividade 2,sub_categoria 90,tipo 2,produto 90,marca 2,classe5 
1998633,SUL,categoria 8,0.7665136863425929,0.7494536361882718,0.7456858024691358,0.7456858024691358,0.7452062307098767,0.7429029320987655,0.7595171971450617,120,segmento 5,atividade 2,sub_categoria 90,tipo 2,produto 90,marca 2,classe1 
1998633,SÃO PAULO CAPITAL,categoria 8,0.6096010203628942,0.6041124883545539,0.5690650991526551,0.5690650991526551,0.5761825207399849,0.5730453218579479,0.5918780976886562,120,segmento 5,atividade 2,sub_categoria 90,tipo 2,produto 90,marca 2,classe1 
1998633,SÃO PAULO INTERIOR,categoria 8,0.7573442132542376,0.7570917648911142,0.7424864678179761,0.7424864678179761,0.7462860683598982,0.7460512058021731,0.747251548122255,120,segmento 5,atividade 2,sub_categoria 90,tipo 2,produto 90,marca 2,classe1 
2226093,CENTRO NORTE,categoria 10,0.8987963867726056,0.8788327192140364,0.8723691905471926,0.6848229661553544,0.7383967707673769,0.7660831226127984,0.7971114442696949,90,segmento 2,atividade 2,sub_categoria 10,tipo 2,produto 10,marca 2,classe1 
2226093,NORDESTE,categoria 10,0.8561802443621993,0.9096043297291604,0.8998614675533634,0.8976441420990887,0.8609779445681347,0.8725233502464328,0.8727658546684149,90,segmento 2,atividade 2,sub_categoria 10,tipo 2,produto 10,marca 2,classe2 
2226093,SUDESTE,categoria 10,0.8748235238293179,0.8873119425124061,0.8753414796867869,0.8837655304097949,0.8883441872294712,0.8874566617602541,0.8755066730060936,90,segmento 2,atividade 2,sub_categoria 10,tipo 2,produto 10,marca 2,classe5 
2226093,SUL,categoria 10,0.8853301575886361,0.8884194919838955,0.8878217583120257,0.8878217583120257,0.8798070667980245,0.8766581105146141,0.8778397852935171,90,segmento 2,atividade 2,sub_categoria 10,tipo 2,produto 10,marca 2,classe2 
2226093,SÃO PAULO CAPITAL,categoria 10,0.8687288347778144,0.8723420613312868,0.8560401541880139,0.8572345291758865,0.8605797453261508,0.8622734461931071,0.8609262240731088,90,segmento 2,atividade 2,sub_categoria 10,tipo 2,produto 10,marca 2,classe2 
2226093,SÃO PAULO INTERIOR,categoria 10,0.9093078477595444,0.9248256178769924,0.9051457419208055,0.9051457419208055,0.9060968260614368,0.9042536359482336,0.9037965627933564,90,segmento 2,atividade 2,sub_categoria 10,tipo 2,produto 10,marca 2,classe2 
2226198,CENTRO NORTE,categoria 10,0.7273608512930637,0.7462377657984745,0.7625375779915358,0.7569455876438531,0.37296879600624266,0.4125332093586149,0.6110037376901589,60,segmento 2,atividade 2,sub_categoria 10,tipo 2,produto 10,marca 2,classe3 
2226198,NORDESTE,categoria 10,0.7855678401359217,0.6466313404879364,0.6661557490121501,0.6653957191883133,0.5875038124111842,0.6094091555022123,0.6326170208896753,60,segmento 2,atividade 2,sub_categoria 10,tipo 2,produto 10,marca 2,classe1 
2226198,SUDESTE,categoria 10,0.8433399707540951,0.7380367452328069,0.7669121260004945,0.7642534890659367,0.7569585290120115,0.7560700502042424,0.7413822115650244,60,segmento 2,atividade 2,sub_categoria 10,tipo 2,produto 10,marca 2,classe1 
2226198,SUL,categoria 10,0.8790043427401121,0.9330681832621376,0.9381026224619076,0.9381026224619076,0.8997717520078632,0.9027476576485668,0.8933515003382254,60,segmento 2,atividade 2,sub_categoria 10,tipo 2,produto 10,marca 2,classe3 
2226198,SUL,categoria 10,0.8790043427401121,0.9330681832621376,0.9381026224619076,0.9381026224619076,0.8997717520078632,0.9027476576485668,0.8933515003382254,60,segmento 2,atividade 2,sub_categoria 10,tipo 2,produto 10,marca 2,classe4 
2226198,SÃO PAULO INTERIOR,categoria 10,0.8138244365361804,0.7916107912916057,0.7627566115414137,0.7627566115414137,0.7929390307724513,0.7925217709859745,0.7924572081501641,60,segmento 2,atividade 2,sub_categoria 10,tipo 2,produto 10,marca 2,classe1 
2226246,CENTRO NORTE,categoria 10,0.7698005358658744,0.7935834217600453,0.8057673714275609,0.6887492572156202,0.6346724055602722,0.6549004447863616,0.6971093882640069,60,segmento 2,atividade 2,sub_categoria 73,tipo 2,produto 73,marca 2,classe3 
2226246,NORDESTE,categoria 10,0.8371299497631578,0.7882534121562548,0.8415931739192792,0.8484164530078252,0.8232295747059366,0.8203825662244174,0.8201342150812689,60,segmento 2,atividade 2,sub_categoria 73,tipo 2,produto 73,marca 2,classe4 
2226246,SUDESTE,categoria 10,0.7775045907865319,0.8063406248431099,0.7908727485359389,0.8042482893450633,0.8103967892549899,0.8084271129578602,0.8090592564372896,60,segmento 2,atividade 2,sub_categoria 73,tipo 2,produto 73,marca 2,classe5 
2226246,SUL,categoria 10,0.8957628617856956,0.8797938459925565,0.8862076457064978,0.8862076457064978,0.8850241352713442,0.8827406435573129,0.8848533656834333,60,segmento 2,atividade 2,sub_categoria 73,tipo 2,produto 73,marca 2,classe1 
2226246,SÃO PAULO CAPITAL,categoria 10,0.758061998699328,0.8007659494905701,0.7991261760242792,0.7986012085410795,0.79948656514199,0.798990640580967,0.7892539399523089,60,segmento 2,atividade 2,sub_categoria 73,tipo 2,produto 73,marca 2,classe2 
2226246,SÃO PAULO INTERIOR,categoria 10,0.7654473808082847,0.7937549761280345,0.7730696489812389,0.7730696489812389,0.7983027536816626,0.797456879160783,0.7972783101338179,60,segmento 2,atividade 2,sub_categoria 73,tipo 2,produto 73,marca 2,classe5 
